"Tag","petri_dish","population","family","ID","gh_bench","gh_col","gh_row","Row_Field","Col_Field","z_RGR1","z_RGR2","z_RGR3","z_RGR4","z_ChlorA","z_ChlorB","z_gluc_Conc","z_flav_Conc","Z_Leaf_Len","z_Leaf_Wid","z_TotalLeaf_Area","z_NumberOfLeaves","z_log_len_bolt","z_log_wid_bolt","z_log_stemheight_bolt","z_log_leafnumber_bolt","mortality"
"e|JWBOY-2-80|Q|263","e","JWBOY1","2-80","263",3,2,2,4,1,-1.38056476841731,-0.730646684560499,0.0476753855187786,0.94996502516454,0.55798864965538,0.219679922829451,2.34262453352798,1.572243384317,-0.580982744616845,-1.24082427512281,0.114733875980487,0.112862869358431,-1.89998257001162,-1.8243484732958,-1.01440782902164,-1.45191118585597,"1"
"e|JWBOY-2-80|Q|263","e","JWBOY1","2-80","263",3,2,2,4,1,-1.38056476841731,-0.730646684560499,0.0476753855187786,0.94996502516454,0.429150768784528,0.0928595557460412,0.127209777934967,-0.390565631977372,0.137296690628443,0.186478022832125,0.114733875980487,0.112862869358431,-1.89998257001162,-1.8243484732958,-1.01440782902164,-1.45191118585597,"1"
"e|DVGM-20|Q|127","e","DVGM","20","127",4,6,16,8,4,-1.41647548701729,0.120148086991662,-0.463660616161105,0.296819630854272,0.493235844766985,-0.367734272567106,1.4908353185333,0.39153139010467,-1.69830631055396,-1.24082427512281,-1.05120960044628,0.112862869358431,-1.09381845054329,-0.684840921874468,-0.514426476845524,-0.467656864269193,"1"
"e|DVGM-20|Q|127","e","DVGM","20","127",4,6,16,8,4,-1.41647548701729,0.120148086991662,-0.463660616161105,0.296819630854272,-3.24035320211271e-16,4.17263251701859e-16,-4.09273056089083e-16,8.81375386235202e-16,-0.102129787786653,-0.313077781452101,-1.05120960044628,0.112862869358431,-1.09381845054329,-0.684840921874468,-0.514426476845524,-0.467656864269193,"1"
"b|KVEDG1-1-80|Q|279","b","KVEDG1","1-80","279",4,6,16,8,4,-1.29752123165484,-0.658316074903106,0.763811448327268,-0.201465628124412,1.23631135283278,2.56471217646678,1.62305335773195,1.26820919168004,-1.69830631055396,-1.31218939002055,-0.792536123470229,0.112862869358431,-0.317357798829474,-0.280594184717627,0.891633457588544,-0.0591544119834215,"1"
"b|KVEDG1-1-80|Q|279","b","KVEDG1","1-80","279",4,6,16,8,4,-1.29752123165484,-0.658316074903106,0.763811448327268,-0.201465628124412,-0.898167772711191,-0.407322721356126,-1.52551556459202,-1.81237263275655,-0.501173918478479,-0.0276173218611145,-0.792536123470229,0.112862869358431,-0.317357798829474,-0.280594184717627,0.891633457588544,-0.0591544119834215,"1"
"d|KVEDG1-1-80|Q|294","d","KVEDG1","1-80","294",3,2,17,9,4,-1.73293869467966,-0.396866845282332,0.866452988397619,0.427995274899849,0.266567944751979,0.030068038024979,-0.323348575212148,0.568999304313444,-1.1396445275854,-1.16945916022506,-1.11712866625133,0.112862869358431,0.00409547042856664,0.123652552439214,0.0421954259744169,-0.467656864269193,"1"
"d|KVEDG1-1-80|Q|294","d","KVEDG1","1-80","294",3,2,17,9,4,-1.73293869467966,-0.396866845282332,0.866452988397619,0.427995274899849,0.680684638750298,0.729436054445661,1.1531708160137,0.403912877660731,-1.29926217986213,-1.24082427512281,-1.11712866625133,0.112862869358431,0.00409547042856664,0.123652552439214,0.0421954259744169,-0.467656864269193,"1"
"b|MHBUR1-4-20|Q|343","b","MHBUR1","4-20","343",3,2,17,9,4,-1.35587614937982,-0.306407618156156,-0.420188905072485,0.374249698520064,0.797134511052974,-0.0565142830369222,0.163569738714596,-0.408106083266755,-1.61849748441559,-1.16945916022506,-1.11153731691965,0.112862869358431,-0.731783141403399,-1.25459469758513,-0.777031758767663,-0.467656864269193,"1"
"b|MHBUR1-4-20|Q|343","b","MHBUR1","4-20","343",3,2,17,9,4,-1.35587614937982,-0.306407618156156,-0.420188905072485,0.374249698520064,2.29876091364411,1.19449047046655,0.381220956592483,1.20767747121098,-1.3790710060005,-0.883998700634074,-1.11153731691965,0.112862869358431,-0.731783141403399,-1.25459469758513,-0.777031758767663,-0.467656864269193,"1"
"b|KVEDG1-1-80|Q|281","b","KVEDG1","1-80","281",4,4,2,6,2,-1.09103459970493,-0.442096458845419,-0.189547326796756,0.777796992354721,-1.39282057570575,-1.29287521167989,-1.16700129208408,-2.31966952651401,-0.580982744616845,-0.0989824367588611,-1.25514671028065,0.112862869358431,-0.580004243875543,-0.536789830901542,-1.39383217739106,-2.02766305515698,"1"
"d|VRPET2-3-20|Q|526","d","VRPET2","3-20","526",4,4,2,6,2,-0.752127192917573,-1.39853731150876,-0.624868211448068,0.889842854976984,1.64143533380259,1.037309062262,4.0955304695625,2.56723312869823,-0.900218049170306,-0.74126847083858,0.111202497455217,0.112862869358431,0.79647415314092,0.959326481724044,0.686991720755773,0.108095005031815,"1"
"d|VRPET2-3-20|Q|526","d","VRPET2","3-20","526",4,4,2,6,2,-0.752127192917573,-1.39853731150876,-0.624868211448068,0.889842854976984,-0.434522831443327,-0.173213275791263,-0.711103359739903,-1.61426889536938,0.296914342905174,0.400573367525365,0.111202497455217,0.112862869358431,0.79647415314092,0.959326481724044,0.686991720755773,0.108095005031815,"1"
"c|KVEDG1-1-80|Q|286","c","KVEDG1","1-80","286",3,3,11,2,5,-0.6892834353676,-1.09700655442151,1.01135869202635,-0.434666773094327,-0.129307736947993,-1.0590503501375,-4.09273056089083e-16,8.81375386235202e-16,-1.45887983213886,-1.16945916022506,-1.00647880579286,-1.18368375180793,-0.442703530002209,0.123652552439214,0.951944937818982,-0.248766162480647,"1"
